sample_index,time_s,time_error_s
59779,597.79,2.57873529311591e-10
59780,597.8,2.5345919713624e-10
59781,597.81,2.44618134470672e-10
59782,597.82,2.47311761602265e-10
59783,597.83,2.44699353280321e-10
59784,597.84,2.48422812448428e-10
59785,597.85,2.5057975663214e-10
59786,597.86,2.63642349687536e-10
59787,597.87,2.54410883011813e-10
59788,597.88,2.51117937266695e-10
59789,597.89,2.49817622849995e-10
59790,597.9,2.52597250833098e-10
59791,597.91,2.45023575671033e-10
59792,597.92,2.5588369500167e-10
59793,597.93,2.50513928608338e-10
59794,597.94,2.61161780150097e-10
59795,597.95,2.60808963285807e-10
59796,597.96,2.61040759885935e-10
59797,597.97,2.700819780275e-10
59798,597.98,2.73587005523261e-10
59799,597.99,2.87740516022219e-10
59800,598,2.88791090703352e-10
59801,598.01,2.93667997260764e-10
59802,598.02,2.96079458082613e-10
59803,598.03,3.02357329418924e-10
59804,598.04,3.03893601847731e-10
59805,598.05,3.08800858088052e-10
59806,598.06,3.09652818824461e-10
59807,598.07,3.11503545827523e-10
59808,598.08,3.11096227683506e-10
59809,598.09,3.14481546643541e-10
59810,598.1,3.11253783084115e-10
59811,598.11,3.12983746599627e-10
59812,598.12,3.13477106909181e-10
59813,598.13,3.19696901206413e-10
59814,598.14,3.22374368437078e-10
59815,598.15,3.2346381215255e-10
59816,598.16,3.18867361448479e-10
59817,598.17,3.25208382667258e-10
59818,598.18,3.21498080005884e-10
59819,598.19,3.25808555287528e-10
59820,598.2,3.28906185940455e-10
59821,598.21,3.22435198690421e-10
59822,598.22,3.30263108468162e-10
59823,598.23,3.26577312358216e-10
59824,598.24,3.20954138187696e-10
59825,598.25,3.18646910466174e-10
59826,598.26,3.24709133076625e-10
59827,598.27,3.28642195971386e-10
59828,598.28,3.32992471664288e-10
59829,598.29,3.28309149070077e-10
59830,598.3,3.19789220772247e-10
59831,598.31,3.21590498839201e-10
59832,598.32,3.21208645046478e-10
59833,598.33,3.26459531949407e-10
59834,598.34,3.27296745112283e-10
59835,598.35,3.25102568435551e-10
59836,598.36,3.15745586780834e-10
59837,598.37,3.15416558582472e-10
59838,598.38,3.11281228122185e-10
59839,598.39,3.16183957161929e-10
59840,598.4,3.23295729580212e-10
59841,598.41,3.30624701522123e-10
59842,598.42,3.25409685221355e-10
59843,598.43,3.19297070037161e-10
59844,598.44,3.20664811271661e-10
59845,598.45,3.25866573882099e-10
59846,598.46,3.33272142384329e-10
59847,598.47,3.40120189206656e-10
59848,598.48,3.2820198511156e-10
59849,598.49,3.3926893829786e-10
59850,598.5,3.3171649106291e-10
59851,598.51,3.38731460397539e-10
59852,598.52,3.41501717838284e-10
59853,598.53,3.4372334964415e-10
59854,598.54,3.45343859161698e-10
59855,598.55,3.53059542225178e-10
59856,598.56,3.54710960960941e-10
59857,598.57,3.6432174651337e-10
59858,598.58,3.59308739796738e-10
59859,598.59,3.63141925397529e-10
59860,598.6,3.72135690596051e-10
59861,598.61,3.72962485602254e-10
59862,598.62,3.7659118857854e-10
59863,598.63,3.6793184184354e-10
59864,598.64,3.71546868068919e-10
59865,598.65,3.69669913730602e-10
59866,598.66,3.69777967825443e-10
59867,598.67,3.7337237212256e-10
59868,598.68,3.74992239907747e-10
59869,598.69,3.7709903054558e-10
59870,598.7,3.75018258488973e-10
59871,598.71,3.80632220546535e-10
59872,598.72,3.65602979892275e-10
59873,598.73,3.72581534593803e-10
59874,598.74,3.80731918843876e-10
59875,598.75,3.84669577737899e-10
59876,598.76,3.84916968730771e-10
59877,598.77,3.84142602411655e-10
59878,598.78,3.83131178195003e-10
59879,598.79,3.81488267648206e-10
59880,598.8,3.8740563985894e-10
59881,598.81,3.904743276082e-10
59882,598.82,3.90447496830572e-10
59883,598.83,3.98339486539672e-10
59884,598.84,3.98797046226377e-10
59885,598.85,3.93418847234861e-10
59886,598.86,4.0051535817246e-10
59887,598.87,4.06174341058465e-10
59888,598.88,4.03517858617897e-10
59889,598.89,4.05643546243442e-10
59890,598.9,4.05608009193564e-10
59891,598.91,4.00756779280309e-10
59892,598.92,3.98593366937946e-10
59893,598.93,3.8744742095124e-10
59894,598.94,3.90420036333113e-10
59895,598.95,3.85327417875743e-10
59896,598.96,3.79844729186459e-10
59897,598.97,3.77190767512359e-10
59898,598.98,3.71554142696608e-10
59899,598.99,3.74269327967496e-10
59900,599,3.77763632793491e-10
59901,599.01,3.69208386301748e-10
59902,599.02,3.71602970868066e-10
59903,599.03,3.6961904856126e-10
59904,599.04,3.68649626890483e-10
59905,599.05,3.65299547494087e-10
59906,599.06,3.67254811826389e-10
59907,599.07,3.64072542654573e-10
59908,599.08,3.6478370291105e-10
59909,599.09,3.63438781200757e-10
59910,599.1,3.57043155912834e-10
59911,599.11,3.58744571712606e-10
59912,599.12,3.59968879248838e-10
59913,599.13,3.58122423983546e-10
59914,599.14,3.54301058434541e-10
59915,599.15,3.56683675493077e-10
59916,599.16,3.55809475609884e-10
59917,599.17,3.54746546080142e-10
59918,599.18,3.51181210044801e-10
59919,599.19,3.55002400219393e-10
59920,599.2,3.47451542943986e-10
59921,599.21,3.50960811721372e-10
59922,599.22,3.54558508215588e-10
59923,599.23,3.60608973960587e-10
59924,599.24,3.67598923697937e-10
59925,599.25,3.7322928625437e-10
59926,599.26,3.79812058840008e-10
59927,599.27,3.74621790592701e-10
59928,599.28,3.73829568800734e-10
59929,599.29,3.64000009367769e-10
59930,599.3,3.64531467082433e-10
59931,599.31,3.65306511972278e-10
59932,599.32,3.70282460557431e-10
59933,599.33,3.77702777673895e-10
59934,599.34,3.76226209815238e-10
59935,599.35,3.77724196419252e-10
59936,599.36,3.76768058995582e-10
59937,599.37,3.78198034422938e-10
59938,599.38,3.78767872247392e-10
59939,599.39,3.83800348380932e-10
59940,599.4,3.8997990077795e-10
59941,599.41,3.83083119069875e-10
59942,599.42,3.81726715932962e-10
59943,599.43,3.83196082124509e-10
59944,599.44,3.85440037705617e-10
59945,599.45,3.88149761383005e-10
59946,599.46,3.93935384501647e-10
59947,599.47,3.9025210052822e-10
59948,599.48,3.90692520001624e-10
59949,599.49,3.98085067778403e-10
59950,599.5,4.01207794121471e-10
59951,599.51,4.03037465724814e-10
59952,599.52,3.92268031800049e-10
59953,599.53,3.89806089635256e-10
59954,599.54,3.86907270189248e-10
59955,599.55,3.86386308551893e-10
59956,599.56,3.86517929253346e-10
59957,599.57,3.95625773485709e-10
59958,599.58,3.92332953682817e-10
59959,599.59,3.87202354664116e-10
59960,599.6,3.79621523304305e-10
59961,599.61,3.87388400399284e-10
59962,599.62,3.96993650745625e-10
59963,599.63,4.08117390094803e-10
59964,599.64,4.1330367201722e-10
59965,599.65,4.01734878846906e-10
59966,599.66,3.97676193498504e-10
59967,599.67,4.03630533668241e-10
59968,599.68,4.0689390271213e-10
59969,599.69,4.04756969140172e-10
59970,599.7,4.04392496983585e-10
59971,599.71,3.94547973115597e-10
59972,599.72,3.95314080518096e-10
59973,599.73,3.98568745495017e-10
59974,599.74,3.90671092929007e-10
59975,599.75,3.92802798486742e-10
59976,599.76,3.88467126567062e-10
59977,599.77,3.93625251401558e-10
59978,599.78,3.91414034090973e-10
59979,599.79,3.9479977007787e-10
59980,599.8,3.92251409927868e-10
59981,599.81,3.96715037374795e-10
59982,599.82,3.90203894275725e-10
59983,599.83,3.89475635865773e-10
59984,599.84,3.85208514769203e-10
59985,599.85,3.8721097462157e-10
59986,599.86,3.82069504412981e-10
59987,599.87,3.78323568806043e-10
59988,599.88,3.79920879004081e-10
59989,599.89,3.85699483647536e-10
59990,599.9,3.84416333263336e-10
59991,599.91,3.83351895336123e-10
59992,599.92,3.84414036138276e-10
59993,599.93,3.85520911891581e-10
59994,599.94,3.88588746935523e-10
59995,599.95,3.86060889219138e-10
59996,599.96,3.90274824252834e-10
59997,599.97,3.80199803649413e-10
59998,599.98,3.77313049357147e-10
59999,599.99,3.73916687606145e-10
60000,600,3.82428606873961e-10
60001,600.01,3.87045068382905e-10
60002,600.02,3.89947921767951e-10
60003,600.03,3.82186833091173e-10
60004,600.04,3.85900748119492e-10
60005,600.05,3.83357586392038e-10
60006,600.06,3.90346360942352e-10
60007,600.07,3.90202118076821e-10
60008,600.08,3.91279594938536e-10
60009,600.09,3.87599226038297e-10
60010,600.1,3.87977952782744e-10
60011,600.11,3.94482714399778e-10
60012,600.12,3.95241552580004e-10
60013,600.13,3.96335625963665e-10
60014,600.14,3.95414066440561e-10
60015,600.15,3.98671092683074e-10
60016,600.16,4.04444003361419e-10
60017,600.17,4.01445933638939e-10
60018,600.18,3.94776933780736e-10
60019,600.19,3.97822308136046e-10
60020,600.2,3.95763837341731e-10
60021,600.21,3.8968590478583e-10
60022,600.22,3.82677972518274e-10
60023,600.23,3.82823498654987e-10
60024,600.24,3.80143089588076e-10
60025,600.25,3.80161902034003e-10
60026,600.26,3.84508438245767e-10
60027,600.27,3.88835239680651e-10
60028,600.28,3.9194784709581e-10
60029,600.29,3.86782083343081e-10
60030,600.3,3.85455699671899e-10
60031,600.31,3.77596477183581e-10
60032,600.32,3.87005214058012e-10
60033,600.33,3.90457120769054e-10
60034,600.34,3.75727453386374e-10
60035,600.35,3.74956384985099e-10
60036,600.36,3.72332133899579e-10
60037,600.37,3.72549945500301e-10
60038,600.38,3.6567479540529e-10
60039,600.39,3.56348491058148e-10
60040,600.4,3.5464990074274e-10
60041,600.41,3.53653881174725e-10
60042,600.42,3.56371379943471e-10
60043,600.43,3.55608354816304e-10
60044,600.44,3.50633339726823e-10
60045,600.45,3.51158773728021e-10
60046,600.46,3.41465114732522e-10
60047,600.47,3.44226656257682e-10
60048,600.48,3.40654990252339e-10
60049,600.49,3.34972733103006e-10
60050,600.5,3.28921150565349e-10
60051,600.51,3.28398852933495e-10
60052,600.52,3.32224670990459e-10
60053,600.53,3.26719134382079e-10
60054,600.54,3.25533282472357e-10
60055,600.55,3.16155464150422e-10
60056,600.56,3.14789359671067e-10
60057,600.57,3.09996462714565e-10
60058,600.58,3.05414810100607e-10
60059,600.59,3.08428262703583e-10
60060,600.6,3.02340908092979e-10
60061,600.61,3.05583461535596e-10
60062,600.62,3.03266802549584e-10
60063,600.63,2.926095283941e-10
60064,600.64,2.98957598903021e-10
60065,600.65,3.03054987173384e-10
60066,600.66,2.99367482457614e-10
60067,600.67,2.92686798904547e-10
60068,600.68,2.89209147491673e-10
60069,600.69,2.81408013179659e-10
60070,600.7,2.86187094294081e-10
60071,600.71,2.86536102972096e-10
60072,600.72,2.90952040987558e-10
60073,600.73,2.88911009424918e-10
60074,600.74,2.89088229573126e-10
60075,600.75,2.81880661968699e-10
60076,600.76,2.8497330230613e-10
60077,600.77,2.7733923017969e-10
60078,600.78,2.804892135532e-10
60079,600.79,2.78062554752594e-10
60080,600.8,2.78175108843693e-10
60081,600.81,2.79184194644326e-10
60082,600.82,2.81150749534606e-10
60083,600.83,2.73985767424512e-10
60084,600.84,2.73863913705994e-10
60085,600.85,2.72877375466023e-10
60086,600.86,2.69864893209864e-10
60087,600.87,2.69371205820063e-10
60088,600.88,2.75211648334579e-10
60089,600.89,2.83975271886138e-10
60090,600.9,2.81193142038657e-10
60091,600.91,2.88753072108923e-10
60092,600.92,2.94394295526895e-10
60093,600.93,2.91144316611042e-10
60094,600.94,2.92199791907466e-10
60095,600.95,2.94890392823673e-10
60096,600.96,2.94402862291602e-10
60097,600.97,2.91418651869698e-10
60098,600.98,2.94419091434227e-10
60099,600.99,2.90224014542748e-10
60100,601,2.84278576058138e-10
60101,601.01,2.85570191450307e-10
60102,601.02,2.82056795183068e-10
60103,601.03,2.90444583997091e-10
60104,601.04,2.8500368994072e-10
60105,601.05,2.8470442951428e-10
60106,601.06,2.8544048213645e-10
60107,601.07,2.8712573969691e-10
60108,601.08,2.9529661496521e-10
60109,601.09,3.02830738355448e-10
60110,601.1,3.03204205918147e-10
60111,601.11,3.01538605311252e-10
60112,601.12,3.01912850165948e-10
60113,601.13,2.95846275263192e-10
60114,601.14,2.91744518119085e-10
60115,601.15,2.89661819479583e-10
60116,601.16,2.85567420392865e-10
60117,601.17,2.80854551512098e-10
60118,601.18,2.73613295571272e-10
60119,601.19,2.71477291506684e-10
60120,601.2,2.59519590998004e-10
60121,601.21,2.5647844452374e-10
60122,601.22,2.55761593490498e-10
60123,601.23,2.49031771249462e-10
60124,601.24,2.45242834416203e-10
60125,601.25,2.43344038576285e-10
60126,601.26,2.41824669145562e-10
60127,601.27,2.48485939492134e-10
60128,601.28,2.37798431778454e-10
60129,601.29,2.38563559578459e-10
60130,601.3,2.36725558131837e-10
60131,601.31,2.24020122480146e-10
60132,601.32,2.21971639579734e-10
60133,601.33,2.20417496651067e-10
60134,601.34,2.18826608032197e-10
60135,601.35,2.23843530642846e-10
60136,601.36,2.29892408208717e-10
60137,601.37,2.26284740235841e-10
60138,601.38,2.22484259102892e-10
60139,601.39,2.21826649812164e-10
60140,601.4,2.17164273950214e-10
60141,601.41,2.20219368990937e-10
60142,601.42,2.32982501720165e-10
60143,601.43,2.36070946768947e-10
60144,601.44,2.3583162733256e-10
60145,601.45,2.36345424939314e-10
60146,601.46,2.33756331900854e-10
60147,601.47,2.300110307224e-10
60148,601.48,2.30240475306534e-10
60149,601.49,2.30797710529137e-10
60150,601.5,2.38703240327886e-10
60151,601.51,2.4010936228028e-10
60152,601.52,2.38503734783499e-10
60153,601.53,2.4222488207697e-10
60154,601.54,2.40428290423771e-10
60155,601.55,2.33015305298817e-10
60156,601.56,2.35083959690665e-10
60157,601.57,2.32910719881914e-10
60158,601.58,2.44603577780306e-10
60159,601.59,2.42535863332818e-10
60160,601.6,2.36473550486709e-10
60161,601.61,2.31385505729061e-10
60162,601.62,2.32259157019555e-10
60163,601.63,2.30289947031153e-10
60164,601.64,2.28120808299825e-10
60165,601.65,2.28637305795589e-10
60166,601.66,2.22363198761972e-10
60167,601.67,2.168735721797e-10
60168,601.68,2.2033180018678e-10
60169,601.69,2.15463996506675e-10
60170,601.7,2.20130659952975e-10
60171,601.71,2.16164690132121e-10
60172,601.72,2.14674807473127e-10
60173,601.73,2.09898757327509e-10
60174,601.74,2.07198630137426e-10
60175,601.75,2.11283327023125e-10
60176,601.76,2.13163008658744e-10
60177,601.77,2.09735333637184e-10
60178,601.78,2.08229353720852e-10
60179,601.79,2.0609724661001e-10
60180,601.8,2.0638428762543e-10
60181,601.81,2.10001754660715e-10
60182,601.82,2.07075427738559e-10
60183,601.83,2.03137958217173e-10
60184,601.84,2.06963736354913e-10
60185,601.85,2.09552335666652e-10
60186,601.86,2.0544221403627e-10
60187,601.87,2.03748237436858e-10
60188,601.88,2.08255730840235e-10
60189,601.89,2.12616111563448e-10
60190,601.9,2.0907650626493e-10
60191,601.91,2.07627975658153e-10
60192,601.92,2.10764181524058e-10
60193,601.93,2.10671466833954e-10
60194,601.94,2.11893049476005e-10
60195,601.95,2.10047083971566e-10
60196,601.96,2.15947163566655e-10
60197,601.97,2.16673873864174e-10
60198,601.98,2.14964100489706e-10
60199,601.99,2.1434889928909e-10
60200,602,2.10233670124344e-10
60201,602.01,2.15682382741373e-10
60202,602.02,2.16641925270051e-10
60203,602.03,2.16430443158045e-10
60204,602.04,2.15694138809496e-10
60205,602.05,2.1533751884294e-10
60206,602.06,2.03539179508999e-10
60207,602.07,2.00578561143656e-10
60208,602.08,1.95573770453271e-10
60209,602.09,1.94869223515525e-10
60210,602.1,2.03704566880993e-10
60211,602.11,2.02393623189155e-10
60212,602.12,2.02140736246634e-10
60213,602.13,2.07690537073424e-10
60214,602.14,2.06668691756366e-10
60215,602.15,2.07210344386493e-10
60216,602.16,2.03174054670915e-10
60217,602.17,2.00350396912722e-10
60218,602.18,2.00563930768174e-10
60219,602.19,1.98625324351029e-10
60220,602.2,1.93755806109698e-10
60221,602.21,1.92760720122739e-10
60222,602.22,1.99052038530755e-10
60223,602.23,1.910810240272e-10
60224,602.24,1.86209834007564e-10
60225,602.25,1.81507475224597e-10
60226,602.26,1.867484356413e-10
60227,602.27,1.95878902756339e-10
60228,602.28,1.87925422984066e-10
60229,602.29,1.96058708761291e-10
60230,602.3,1.9875001267107e-10
60231,602.31,1.99068821511128e-10
60232,602.32,1.9767442962052e-10
60233,602.33,1.94949942534053e-10
60234,602.34,1.98839385954928e-10
60235,602.35,2.0356974950922e-10
60236,602.36,2.04856024349204e-10
60237,602.37,2.0571783243819e-10
60238,602.38,2.01136874896702e-10
60239,602.39,2.08134609594512e-10
60240,602.4,2.11956833914793e-10
60241,602.41,2.10801646645495e-10
60242,602.42,2.16615659028474e-10
60243,602.43,2.10394929563829e-10
60244,602.44,2.05972113002842e-10
60245,602.45,2.12615340449394e-10
60246,602.46,2.13406755515203e-10
60247,602.47,2.14285282643135e-10
60248,602.48,2.14803898328207e-10
60249,602.49,2.11470122977031e-10
60250,602.5,2.08488940065453e-10
60251,602.51,2.09475446142689e-10
60252,602.52,2.07736173191245e-10
60253,602.53,2.07883100527923e-10
60254,602.54,2.08495985019665e-10
60255,602.55,2.17257407991853e-10
60256,602.56,2.12755414809293e-10
60257,602.57,2.12109190888782e-10
60258,602.58,2.21328425169459e-10
60259,602.59,2.14804322935065e-10
60260,602.6,2.17720059980028e-10
60261,602.61,2.11932002997085e-10
60262,602.62,2.18775135740956e-10
60263,602.63,2.18693909270028e-10
60264,602.64,2.2778195555297e-10
60265,602.65,2.21169160314926e-10
60266,602.66,2.22928902739013e-10
60267,602.67,2.25205704772142e-10
60268,602.68,2.3118007751894e-10
60269,602.69,2.28577245656279e-10
60270,602.7,2.26294785719951e-10
60271,602.71,2.23802967391904e-10
60272,602.72,2.18901532997251e-10
60273,602.73,2.20942811943518e-10
60274,602.74,2.11169364065997e-10
60275,602.75,2.14541999668101e-10
60276,602.76,2.14905751975123e-10
60277,602.77,2.02796634446127e-10
60278,602.78,1.96775849252963e-10
60279,602.79,1.92589647045606e-10
60280,602.8,1.92439963015579e-10
60281,602.81,1.93307090883646e-10
60282,602.82,1.94685946992313e-10
60283,602.83,2.00780743404098e-10
60284,602.84,1.98143746130304e-10
60285,602.85,2.01967041266e-10
60286,602.86,2.09660151461874e-10
60287,602.87,2.12526761560112e-10
60288,602.88,2.10784206576241e-10
60289,602.89,2.10503748296563e-10
60290,602.9,2.17253917660379e-10
60291,602.91,2.17195823878091e-10
60292,602.92,2.26242187709505e-10
60293,602.93,2.22455554464769e-10
60294,602.94,2.14504552121889e-10
60295,602.95,2.08774881842536e-10
60296,602.96,2.07844675519194e-10
60297,602.97,2.08263517481832e-10
60298,602.98,2.06222132587171e-10
60299,602.99,2.02599241675126e-10
60300,603,2.0766061324902e-10
60301,603.01,2.09008030430576e-10
60302,603.02,2.13397737295015e-10
60303,603.03,2.11127872885798e-10
60304,603.04,2.10567035686058e-10
60305,603.05,2.16496749543966e-10
60306,603.06,2.12447503135286e-10
60307,603.07,2.08491186534833e-10
60308,603.08,2.08155023588804e-10
60309,603.09,2.08716246059839e-10
60310,603.1,2.08995212042096e-10
60311,603.11,2.01967029150793e-10
60312,603.12,2.06732975640269e-10
60313,603.13,2.08109648527528e-10
60314,603.14,2.04547645713112e-10
60315,603.15,1.99242889400504e-10
60316,603.16,2.00986906139006e-10
60317,603.17,1.98697200112277e-10
60318,603.18,1.99048469670847e-10
60319,603.19,1.92601337277718e-10
60320,603.2,1.89914272417509e-10
60321,603.21,1.87247915794242e-10
60322,603.22,1.88539463893317e-10
60323,603.23,1.86710158087993e-10
60324,603.24,1.89376669449995e-10
60325,603.25,1.83597393726139e-10
60326,603.26,1.85883124523314e-10
60327,603.27,1.84201154210736e-10
60328,603.28,1.87721512821896e-10
60329,603.29,1.93270555067804e-10
60330,603.3,1.86706639140297e-10
60331,603.31,1.8635113347353e-10
60332,603.32,1.77796078834811e-10
60333,603.33,1.81889956215611e-10
60334,603.34,1.86681022429382e-10
60335,603.35,1.84157053922163e-10
60336,603.36,1.81931347306845e-10
60337,603.37,1.78786376335383e-10
60338,603.38,1.76636279182639e-10
60339,603.39,1.73752996725303e-10
60340,603.4,1.63367135723035e-10
60341,603.41,1.61637569022354e-10
60342,603.42,1.75557684310103e-10
60343,603.43,1.73852974530014e-10
60344,603.44,1.70142801641509e-10
60345,603.45,1.68613898323171e-10
60346,603.46,1.75185237479024e-10
60347,603.47,1.82917580121467e-10
60348,603.48,1.77733688557817e-10
60349,603.49,1.80650805532375e-10
60350,603.5,1.85463286097326e-10
60351,603.51,1.91975808912468e-10
60352,603.52,2.02699571853728e-10
60353,603.53,1.97430790303091e-10
60354,603.54,1.9664210077334e-10
60355,603.55,2.01359165988283e-10
60356,603.56,2.14992388710318e-10
60357,603.57,2.06056132075233e-10
60358,603.58,2.02561747515751e-10
60359,603.59,2.02618385818699e-10
60360,603.6,2.01033918230357e-10
60361,603.61,2.00982759627531e-10
60362,603.62,1.98975257961128e-10
60363,603.63,2.03781782822046e-10
60364,603.64,2.03339688402615e-10
60365,603.65,2.07400560814031e-10
60366,603.66,2.04836300856605e-10
60367,603.67,1.97663947833677e-10
60368,603.68,2.04354725143818e-10
60369,603.69,2.06392708816862e-10
60370,603.7,2.02167764956734e-10
60371,603.71,2.08632943040713e-10
60372,603.72,2.1622226325364e-10
60373,603.73,2.25489017054509e-10
60374,603.74,2.22674376861083e-10
60375,603.75,2.21552799555847e-10
60376,603.76,2.20165081448774e-10
60377,603.77,2.22193505326484e-10
60378,603.78,2.30300591320514e-10
60379,603.79,2.35949583837405e-10
60380,603.8,2.43576474315868e-10
60381,603.81,2.29649074772249e-10
60382,603.82,2.34118767135827e-10
60383,603.83,2.39091475530162e-10
60384,603.84,2.37300949964606e-10
60385,603.85,2.26494082406305e-10
60386,603.86,2.32283920019319e-10
60387,603.87,2.27613156704098e-10
60388,603.88,2.3271603220626e-10
60389,603.89,2.25366433334659e-10
60390,603.9,2.24003895376484e-10
60391,603.91,2.3125812971964e-10
60392,603.92,2.36637091772582e-10
60393,603.93,2.39873826391362e-10
60394,603.94,2.47265401378938e-10
60395,603.95,2.55303895658697e-10
60396,603.96,2.63038738822968e-10
60397,603.97,2.64400343905413e-10
60398,603.98,2.66334325903954e-10
60399,603.99,2.66616481478141e-10
60400,604,2.66622379698933e-10
60401,604.01,2.71170345977843e-10
60402,604.02,2.76036059923397e-10
60403,604.03,2.84723278953889e-10
60404,604.04,2.77678398267573e-10
60405,604.05,2.78637844370642e-10
60406,604.06,2.77529932180384e-10
60407,604.07,2.77680007639374e-10
60408,604.08,2.79138921215887e-10
60409,604.09,2.84838020014492e-10
60410,604.1,2.75167434878615e-10
60411,604.11,2.68761466097285e-10
60412,604.12,2.78684233557446e-10
60413,604.13,2.81165046004301e-10
60414,604.14,2.73505125363849e-10
60415,604.15,2.71758875525125e-10
60416,604.16,2.56685525005336e-10
60417,604.17,2.60151255864813e-10
60418,604.18,2.63286838223924e-10
60419,604.19,2.64163117638545e-10
60420,604.2,2.66118189774391e-10
60421,604.21,2.66959859301133e-10
60422,604.22,2.60013102614805e-10
60423,604.23,2.6179816904427e-10
60424,604.24,2.68210874096696e-10
60425,604.25,2.72682255288182e-10
60426,604.26,2.76439022846869e-10
60427,604.27,2.81135779808548e-10
60428,604.28,2.782031080129e-10
60429,604.29,2.68969511693761e-10
60430,604.3,2.72628176347282e-10
60431,604.31,2.68558728978046e-10
60432,604.32,2.67061814283362e-10
60433,604.33,2.59888741554699e-10
60434,604.34,2.70570982215247e-10
60435,604.35,2.67226044130202e-10
60436,604.36,2.58675494937547e-10
60437,604.37,2.69337222191792e-10
60438,604.38,2.70980201048422e-10
60439,604.39,2.66764279490437e-10
60440,604.4,2.71420855360658e-10
60441,604.41,2.60749648620487e-10
60442,604.42,2.65329313975452e-10
60443,604.43,2.68386448278387e-10
60444,604.44,2.62670767526393e-10
60445,604.45,2.67798565350157e-10
60446,604.46,2.67681339508937e-10
60447,604.47,2.69557839752482e-10
60448,604.48,2.77010001024861e-10
60449,604.49,2.72690082688228e-10
60450,604.5,2.69485100826253e-10
60451,604.51,2.7466746256668e-10
60452,604.52,2.7505416814365e-10
60453,604.53,2.72475100741263e-10
60454,604.54,2.7110189983314e-10
60455,604.55,2.71080718436298e-10
60456,604.56,2.62660242956905e-10
60457,604.57,2.58742927073382e-10
60458,604.58,2.60709910875255e-10
60459,604.59,2.55087838696427e-10
60460,604.6,2.56329273361846e-10
60461,604.61,2.60696495672773e-10
60462,604.62,2.56059435197085e-10
60463,604.63,2.61587472763479e-10
60464,604.64,2.59592917786924e-10
60465,604.65,2.63762472278062e-10
60466,604.66,2.67618711204625e-10
60467,604.67,2.6361781404638e-10
60468,604.68,2.69061547793339e-10
60469,604.69,2.70967822518625e-10
60470,604.7,2.57866536489182e-10
60471,604.71,2.50519274301547e-10
60472,604.72,2.50681946279363e-10
60473,604.73,2.53231170455595e-10
60474,604.74,2.5230608793867e-10
60475,604.75,2.47809259986035e-10
60476,604.76,2.52021971056157e-10
60477,604.77,2.49750943659955e-10
60478,604.78,2.50666821769535e-10
60479,604.79,2.52203920139197e-10
60480,604.8,2.53198463020278e-10
60481,604.81,2.47627699446519e-10
60482,604.82,2.49146757324729e-10
60483,604.83,2.44719343742466e-10
60484,604.84,2.4810412437213e-10
60485,604.85,2.45524036829514e-10
60486,604.86,2.41977558634971e-10
60487,604.87,2.41238349134288e-10
60488,604.88,2.42426392776375e-10
60489,604.89,2.48186434446579e-10
60490,604.9,2.47294190246924e-10
60491,604.91,2.47594879471978e-10
60492,604.92,2.41324696421212e-10
60493,604.93,2.44709367133084e-10
60494,604.94,2.38211024727054e-10
60495,604.95,2.41354100891928e-10
60496,604.96,2.44057445858679e-10
60497,604.97,2.49564317171437e-10
60498,604.98,2.57012546461245e-10
60499,604.99,2.52193767103965e-10
60500,605,2.51183830577543e-10
60501,605.01,2.43718284288945e-10
60502,605.02,2.37521087339625e-10
60503,605.03,2.30035539041437e-10
60504,605.04,2.33950661743067e-10
60505,605.05,2.34882434115392e-10
60506,605.06,2.44137543534228e-10
60507,605.07,2.43781549782562e-10
60508,605.08,2.46899119584996e-10
60509,605.09,2.46204254956267e-10
60510,605.1,2.50443853248472e-10
60511,605.11,2.57441424936841e-10
60512,605.12,2.56104747927163e-10
60513,605.13,2.50912406333783e-10
60514,605.14,2.45924820751602e-10
60515,605.15,2.5250299839247e-10
60516,605.16,2.5072856420481e-10
60517,605.17,2.55879764680901e-10
60518,605.18,2.5801014007034e-10
60519,605.19,2.60899528711678e-10
60520,605.2,2.65248816433517e-10
60521,605.21,2.66478124528742e-10
60522,605.22,2.69114275671259e-10
60523,605.23,2.6309862634943e-10
60524,605.24,2.63603403062091e-10
60525,605.25,2.66267257864597e-10
60526,605.26,2.71306242930796e-10
60527,605.27,2.73372118391439e-10
60528,605.28,2.75536108185907e-10
60529,605.29,2.75666249453448e-10
60530,605.3,2.64862570138077e-10
60531,605.31,2.63926915136417e-10
60532,605.32,2.56085672797707e-10
60533,605.33,2.50091083226346e-10
60534,605.34,2.47762713802255e-10
60535,605.35,2.49933318559514e-10
60536,605.36,2.60208688217974e-10
60537,605.37,2.65447698471632e-10
60538,605.38,2.63534582710584e-10
60539,605.39,2.55910552757622e-10
60540,605.4,2.53578467307e-10
60541,605.41,2.51786319627676e-10
60542,605.42,2.50570514139172e-10
60543,605.43,2.51971644566783e-10
60544,605.44,2.36888797240452e-10
60545,605.45,2.35363053827188e-10
60546,605.46,2.36921944960791e-10
60547,605.47,2.36984769812943e-10
60548,605.48,2.40912015192643e-10
60549,605.49,2.38190220826129e-10
60550,605.5,2.34367682917792e-10
60551,605.51,2.31266132371846e-10
60552,605.52,2.24153737107553e-10
60553,605.53,2.21650852693598e-10
60554,605.54,2.12885274769344e-10
60555,605.55,2.11285817894753e-10
60556,605.56,2.15540379282849e-10
