# CSV_WAVEFORM_V1
# source=MATLAB
# waveform=sine
# signal_type=waveform_playback_table
# sample_count=512
# sample_rate_hz=51200
# output_frequency_hz=100
# bits=8
# code_format=uint8
# code_min=0
# code_mid=128
# code_max=255
# x_unit=s
# y_unit=code
# columns=index,time_s,phase_norm,amplitude_norm,code_dec,code_hex
index,time_s,phase_norm,amplitude_norm,code_dec,code_hex
484,0.009453125000,0.945312500000,-0.336889853392,85,55
485,0.009472656250,0.947265625000,-0.325310292162,86,56
486,0.009492187500,0.949218750000,-0.313681740399,88,58
487,0.009511718750,0.951171875000,-0.302005949319,89,59
488,0.009531250000,0.953125000000,-0.290284677254,90,5A
489,0.009550781250,0.955078125000,-0.278519689385,92,5C
490,0.009570312500,0.957031250000,-0.266712757475,93,5D
491,0.009589843750,0.958984375000,-0.254865659605,95,5F
492,0.009609375000,0.960937500000,-0.242980179903,97,61
493,0.009628906250,0.962890625000,-0.231058108281,98,62
494,0.009648437500,0.964843750000,-0.219101240157,100,64
495,0.009667968750,0.966796875000,-0.207111376192,101,65
496,0.009687500000,0.968750000000,-0.195090322016,103,67
497,0.009707031250,0.970703125000,-0.183039887955,104,68
498,0.009726562500,0.972656250000,-0.170961888760,106,6A
499,0.009746093750,0.974609375000,-0.158858143334,107,6B
500,0.009765625000,0.976562500000,-0.146730474455,109,6D
501,0.009785156250,0.978515625000,-0.134580708507,110,6E
502,0.009804687500,0.980468750000,-0.122410675199,112,70
503,0.009824218750,0.982421875000,-0.110222207294,113,71
504,0.009843750000,0.984375000000,-0.098017140330,115,73
505,0.009863281250,0.986328125000,-0.085797312344,117,75
506,0.009882812500,0.988281250000,-0.073564563600,118,76
507,0.009902343750,0.990234375000,-0.061320736302,120,78
508,0.009921875000,0.992187500000,-0.049067674327,121,79
509,0.009941406250,0.994140625000,-0.036807222941,123,7B
510,0.009960937500,0.996093750000,-0.024541228523,124,7C
511,0.009980468750,0.998046875000,-0.012271538286,126,7E
